,rate,user,comment,comment_time,helpful
146,5 stars,sakina khan,"This is a website you can use to know the price of a product across all the major platforms like amazon, flipkart, ebay, Snapdeal etc. For best results",2023-12-21,
147,5 stars,yuvrajsingh,"""very nice and helpful extension for shopping""",2023-12-21,
148,5 stars,asif khan,This extension help  to save lots of money by watching the price history and buying products when price is better,2023-12-21,
149,5 stars,NagaChandra PB,"The Best, Buyhatke is an element rich extension that has gained fame for conveying critical reviews and coupons of ecommerce websites like Flipkart and Amazon for to online customers.

Its capacity to assist clients with tracking down the best deals, apply coupons, reviews and settle on informed decisions has pursued it a well-known extension, among those trying to reduce cost and upgrade their shopping experience.",2023-12-21,
150,5 stars,Yash Rawat,"It is a great Extension to Know the price history of any product and it also has a price alert feature through which you only need to set up the price for a product at which you would buy the product and when the product hits that mark you would automatically receive the notification for that specific product and you can buy that. because of its user-face interface, I have suggested this extension to my friends also.",2023-12-21,
151,5 stars,Ayush Mishra,The features are really nice,2023-12-21,
152,5 stars,Deatro X,My experience with buyhatke is very good and it an excellent extension for people like me who wants best deals on the product. I really appreciate the developer of this extension as it help me a lot.,2023-12-20,
153,5 stars,Uday Sen,actually very heplful extension . thanks to venoms tech . highly reccomended,2023-12-20,
154,5 stars,Imposter Mamu,This actually works pretty well. Thanks to VenomsTech for suggesting this useful site,2023-12-20,1 person found this review to be unhelpful
155,5 stars,Abhiraj Singh,It is an good extension to a chrome for someone who do not like to shop outside and can have an better over view on the product's price .I really like this extension and some of its feature like price graph is really useful good work.,2023-12-20,
156,5 stars,Sayandeep Kundu,nice extension,2023-12-20,
157,5 stars,UTKARSH SHIRSHWAR,good extension,2023-12-20,
158,5 stars,Mayur,"I recently discovered the BuyHatke Chrome extension, and it has completely transformed my online shopping experience.
The price history feature is a game-changer. It not only displays the current price but also provides a visual representation of how the price has fluctuated over time. This allows users to make informed decisions about when to make their purchase, ensuring they get the best possible deal. It's like having a crystal ball for online shopping, empowering you to strike when price... Show more",2023-12-20,
159,5 stars,RUGVED,very useful extension for online shopping,2023-12-20,
160,5 stars,Aryan Tiwary,"Buyhatke's rising popularity isn't surprising. It saves me cash, finds deals like magic, and makes online shopping a breeze. 10/10 recommend! ✨Very nice and helpful extension for shopping and coupons.",2023-12-20,
161,4 stars,Sasi kumar Reddy,Please give price information for atleast 1 year.,2023-12-20,
162,5 stars,Rakesh anand,one of the best extinction for shopping. Highly recommended.,2023-12-20,
163,5 stars,Kaushik kv,helps me to save lot of money and also helps to keep track of all the prices.,2023-12-20,
164,5 stars,Shakib Shahil,I am using this extension and i am happy with the work it is doing.I would really recommend this extension to my family members and friends.Keep it up!!,2023-12-20,
165,5 stars,Kaustav Bhattacharjee,"Hey ByeHatke Team,

Just wanted to drop a quick note to say a big THANK YOU! 🌟 Your price history checker is an absolute game-changer. It's like having a shopping genie that whispers, ""Wait, you can get it for less!""

The simplicity and power of ByeHatke blew my mind. I've saved some serious moolah, all thanks to the magic of tracking price histories. No more FOMO, just pure shopping bliss!

Keep up the fantastic work. You've turned me into a ByeHatke believer!",2023-12-20,
166,5 stars,Chirag Khatri,Using this extension for shopping for years and it help's a lot in finding the right price. Best in it's segment,2023-12-20,
167,4 stars,Arman Bisht,"Buyhatke Extension Feedback
Overall: Buyhatke has some great features for comparing prices and finding deals, but it suffers from occasional bugs and could improve its user interface and accuracy.

Positives:

Price comparison: Buyhatke effectively compares prices across multiple online stores, making it easy to find the best deals.
Price tracking: The price history and alert features are useful for watching specific products and getting notified when prices drop.
Coupon application: Automati... Show more",2023-12-20,
168,5 stars,Karan Makwana,this is the best extension for online buying. when you install extension you never forgot prise drop and best deal. thank you so much venom tech for review and suggestion for this extension. otherwise i never search this type extension,2023-12-20,
169,5 stars,Tarun,"this extension already fulfill all the requirements I was looking for, without even going to any other page from amazon or flipkart. I recommended the same app in my office with my collagues.

thank you guys for making this possible to track everything in minimal time.",2023-12-20,
170,5 stars,Pratham Salunke,Very Helpful and very Easy Friendly Feature to Use. And also we can know the price of any product which is dropped upto to how much or increased how much about the actual price. Personally I would recommend every one to use this feature very Helpful and can save so much money and budget also.,2023-12-20,
171,5 stars,vikram sharma,"I really liked its user friendly design, this is very easy to use extension and indeed a very helpful one and the alert for the price drop is the best feature i can say. This is a perfect extension but asking for mobile number may concern some people, for spam messages.",2023-12-20,
172,4 stars,Nirmala Thriyambakeshwar,I Search ps5 Price Not Showing Your Page,2023-12-20,
173,5 stars,Suraj Ram,Its very good extension.... Its help me a lot for online shopping and saving more money.... Thanks Buyhatke....,2023-12-20,
174,5 stars,Pannu,VERY USEFUL EXTENSION. USING SINCE FROM STARTING. VERY EASY TO USE.VERY USER FRIENDLY USER INTERFACE. HIGHLY RECOMMENDED TO ALL THE REGULAR SHOPPERS.IT WILL BE WORTH IT LIKE IT WAS TO ME.,2023-12-20,
175,5 stars,aniket xalxo,"Buyhatke is a game-changer in the world of online shopping, offering a unique and invaluable feature - price graphs for products. This innovative tool provides shoppers with a visual representation of the price history of items, enabling informed and strategic purchasing decisions.
in conclusion , It's a powerful tool that empowers consumers to make informed decisions, save money, and maximize their shopping experience.",2023-12-20,
176,5 stars,Aaditya Kalra,BuyHatke has a clean and smooth interface to interact and very useful to use. It has incredible features and helps to buy products when their price is down that feature has made my life easy and efficient . it is an amazing extension to use and very helpful with its fruitful features. It is a life changer for the best deals ever possible with its user friendly interface for interaction on sites like amazon etc. Its has a great potential for being a great price tracker in India and a trustwort... Show more,2023-12-20,
177,5 stars,Saksham Khowala,"Love its coupons, it give coupons which actually works...",2023-12-20,
178,5 stars,Mohit Pant,"I appreciate the extension Buy Hatke for its efficient and user friendly interface. it help me to get best possible deal. this extension has made online shopping a breeze, saving both time and money . it is an invaluable tool for finding the best deal effortlessly highly recommended""",2023-12-20,
179,5 stars,Bikram,Awesome site for shopping,2023-12-20,
180,5 stars,imcurious 16,very useful,2023-12-20,
181,5 stars,Rakshit Chauhan,i Just love the buyhatke,2023-12-20,
182,5 stars,Deepanshu Chaudhary,This is the best price tracker I think so it helps very much to see the price of many things with just a  graph this is so awesome   I will always prefer this to view the price history  of the item,2023-12-20,
183,5 stars,S Rahaman learning center,"Buyhatke holds immense potential as a platform championing Indian brands and catering to diverse tastes. However, addressing quality concerns, improving logistics and customer service, and expanding brand selection are crucial to compete effectively in the Indian e-commerce jungle. By focusing on these areas, Buyhatke can carve a stronger niche, establish itself as a reliable and trustworthy platform, and truly fulfill its potential as a leading Indian e-commerce player. I am very pleased wit... Show more",2023-12-20,
184,5 stars,Omkar Loke,its very good the lowest price drop feature allows to know whats the maximum money one can save ........very useful for me,2023-12-20,1 person found this review to be helpful
185,5 stars,Ojas Narsale,This is really good extention which helps in price tracking,2023-12-20,1 person found this review to be helpful
186,5 stars,ansh valo,"""its a very good extension and it helped me a lot to save my hard earned money, i will give it a 5 star rating. ❣️ ""
Thank You 😁",2023-12-20,1 person found this review to be helpful
