,rate,user,comment,comment_time,helpful
262,5 stars,sandy grimes,The savings code just in time for grandson's birthday.....thx,2023-02-12,1 person found this review to be helpful
263,5 stars,Marsha Williams,Love getting a discount,2023-02-12,1 person found this review to be helpful
264,5 stars,Владимир Кожемякин,Top app! I love is),2023-02-11,1 person found this review to be helpful
265,5 stars,Renee Viens,I LOVE this app!  It finds my cart purchases every time I shop and looks for amazing discounts.  I've earned great discounts as well as CASH that I've gotten back from using it.  I most recently got a nice discount on TheChosenGifts.com when I bought a hoodie supporting The Chosen series.  Thank you Cently!!!,2023-02-06,2 out of 2 people found this helpful
266,5 stars,Elizabeth Blanch,I had found a ten percent discount myself but when I applied Gently it found me 20%. Am really pleased... this will be my go to everytime from now on....,2023-02-05,1 person found this review to be helpful
267,5 stars,Phillip Bryant,Cently simply works!,2023-02-04,1 person found this review to be helpful
268,5 stars,Heather Willson,So Awesome!,2023-02-04,1 person found this review to be helpful
269,5 stars,Ophir Rauzman,awesome,2023-02-03,1 person found this review to be helpful
270,5 stars,Caitlin Erdmann,Found me more savings than honey or capital one regularly.,2023-02-03,1 person found this review to be helpful
271,5 stars,Nessa Marie,This saves me money on the most random things - really helpful!,2023-02-01,1 person found this review to be helpful
272,5 stars,Kendall Yerkes,Have saved so much using Cently! Super easy.,2023-01-29,1 person found this review to be helpful
273,5 stars,GREG SHEPHERD,Love this extension!,2023-01-26,1 person found this review to be helpful
274,5 stars,J R,Legit and actually works unlike other extensions,2023-01-25,1 person found this review to be helpful
275,5 stars,Najneen Sultana,Saved me money!,2023-01-24,1 person found this review to be helpful
276,5 stars,Ramon Benitez,saved me $10 without me trying,2023-01-24,
277,4 stars,Bill Bennett,"Gently often quickly finds applicable discounts to my purchases.  Sometimes it does not find one, sometimes what comes up has expired, but most often it saves me considerably.",2023-01-24,
278,5 stars,Im Crumb,It's the best chrome extension you can get if you're an online shopper!,2023-01-23,
279,5 stars,Kevin Pack,First time using it and saved $20.00 just like that! How cool is that.,2023-01-23,2 out of 2 people found this helpful
280,5 stars,David Tomlinson,excellent help,2023-01-21,2 out of 2 people found this helpful
281,5 stars,Bethany Henneberry,just an easy thing to add to my laptop that pops up when im shopping to save me money. just saved me 25$.,2023-01-20,2 out of 2 people found this helpful
282,5 stars,N Fennel,"Wow! I was already pretty happy with my online price, but Cently got me another $20 off! Woohoo!",2023-01-16,1 person found this review to be helpful
283,5 stars,BIG KEZ OFFICIAL,Saving money on everyday appliances.. Thank you Cently,2023-01-16,2 out of 3 people found this helpful
284,5 stars,Katy W,Love love love Cently!,2023-01-15,1 person found this review to be helpful
285,5 stars,DSNY,Save your coin! It helps you do it,2023-01-15,1 person found this review to be unhelpful
286,5 stars,"Asbel Morales, RDN",Saves money!,2023-01-14,1 person found this review to be unhelpful
287,5 stars,Clinton Kirk,Saved $60.00 instantly when purchasing from My Pillow!,2023-01-14,2 out of 2 people found this helpful
288,5 stars,Dr. Brett Bellis,Saves me $ every time : ),2023-01-14,
289,5 stars,Avi Kandel,Great app saved me allot. thank you,2023-01-13,1 person found this review to be helpful
290,5 stars,Rayane Bouzid,lo mejor,2023-01-10,
291,5 stars,Justin Guzman,best thing ever,2023-01-08,2 out of 2 people found this helpful
292,5 stars,Christine Grondin,"Like the process...got something on sale, too!",2023-01-06,2 out of 2 people found this helpful
293,5 stars,DanielleWaibz,Works great! It even applies the coupon that will save you the most money instead of the last one it tried,2023-01-05,2 out of 2 people found this helpful
294,5 stars,Sabrena B,Wow! it worked.,2023-01-02,1 person found this review to be helpful
295,5 stars,Robyn Taylor,I love Cently!,2023-01-02,1 person found this review to be helpful
296,5 stars,James “Rusty” Ballard,"I didn't even know that I had this extension and it saved me $7, I really like it.",2022-12-29,2 out of 2 people found this helpful
297,5 stars,Heather Parker,I just used Cently and it saved me over $77 on my $500 order! I will be using this for everything going forward!,2022-12-29,1 out of 2 people found this helpful
298,5 stars,Marte Roach,First time user and I was surprised at the instant savings.,2022-12-28,2 out of 2 people found this helpful
299,5 stars,Lexie Gomer,Literally just clicked on the Savings button and the savings were applied! Loved this experience!,2022-12-28,2 out of 2 people found this helpful
300,5 stars,Wanda Hauer,wow,2022-12-26,1 person found this review to be helpful
301,5 stars,Zachary King,wow,2022-12-25,1 person found this review to be helpful
302,5 stars,Pat Poole Parrilla,Wow! That just happened!!! Just saved $7.64 on my Chewy.com order! Totally appreciate help with the pets!,2022-12-24,2 out of 2 people found this helpful
303,5 stars,willie dillard,just saved over 10 bucks!,2022-12-23,2 out of 2 people found this helpful
304,5 stars,Buraq Tech,Best Ever coupon And check out extention,2022-12-22,2 out of 2 people found this helpful
305,5 stars,Phyl Manley,"Just saved $10.00
Journey",2022-12-22,2 out of 2 people found this helpful
306,5 stars,Lisa Hall,"Cently is THE BEST! I have multiple coupon extensions, and I dont usually even try Cently at check out, but today I did for a purchase at Party City. It saved me $50. NO other Extension found me any savings at all. I HIGHLY recommend!",2022-12-21,2 out of 2 people found this helpful
307,5 stars,Ahmeed Sheeko,VERY GOOD,2022-12-19,
308,5 stars,J DD,have tried other similar services and this one seems to get usable codes more often,2022-12-19,1 person found this review to be helpful
309,5 stars,Chrissy,"Easy to use. Super helpful, especially during the holidays!",2022-12-18,2 out of 2 people found this helpful
310,5 stars,Heather Chastain,It is super easy and you save money!,2022-12-16,
311,5 stars,Sudie Wagner,Saved $5.99 on a $39 purchase! Thanks,2022-12-15,2 out of 2 people found this helpful
312,5 stars,Mariana Prandi,"Siempre me ayuda a ahorrar, en especial en paginas como aliexpress",2022-12-15,
313,5 stars,Gary Kirkwood (zooranger),Just saved $16.50!! Thanks for the coupon!,2022-12-15,1 person found this review to be helpful
314,5 stars,Kristen Vercoe,Saved me very quickly $13 for printing. I will be using again!,2022-12-14,1 person found this review to be helpful
315,5 stars,Sandra Kent,I was very pleased to see nearly $100 in savings.,2022-12-14,1 person found this review to be helpful
316,5 stars,BEAUTY EATS,Love This App,2022-12-12,
317,5 stars,Георги Бонев,ok,2022-12-12,
318,5 stars,Imogene Robinson,Really works - savings are great!!  Thank you so much!!,2022-12-12,2 out of 2 people found this helpful
319,5 stars,Elaine Elderkin,"Use Cently and save a buck or two!  In this case, $12 on a $59.99 order.  It covered MOST of the shipping cost of $19.99.",2022-12-11,3 out of 3 people found this helpful
320,5 stars,Cliff Bell,Well worth using for great savings.,2022-12-10,1 person found this review to be helpful
321,5 stars,Angelo Torres,These guys really save you money and in todays world it is really needed. 5 STARS Discount App!,2022-12-09,1 person found this review to be helpful
322,5 stars,Kyle Snow,By far one of the best coupon extensions Ive found!  They just saved me almost $100 bucks!!  Thank yall so MUCH!!!  Highly recommend!!!,2022-12-08,2 out of 2 people found this helpful
323,5 stars,Tonia Karaoglou,really helpfull! cool,2022-12-08,
324,5 stars,Dylan Schulz,works great! I would highly recommend to anyone. Everyone loves to save money!,2022-12-07,1 person found this review to be helpful
325,5 stars,brian,Nice! Easy way to save money with online orders!,2022-12-07,1 person found this review to be helpful
326,5 stars,Ralph BACHIR,Works! Saved me $13 on clinique,2022-12-07,
327,5 stars,Roxy Willie,"Saves money, what's not to love!",2022-12-07,
328,5 stars,arnon shany,efficient and easy... great!,2022-12-06,
329,5 stars,Piper Davis,honestly better than most of the other extensions,2022-12-04,1 person found this review to be helpful
330,4 stars,William Parry,I never shop without it running as a plugin,2022-12-03,2 out of 2 people found this helpful
331,5 stars,Anjali Devpura,I love it . Helps me get such good deals,2022-12-02,
332,5 stars,Jacob Llaneza,wow.,2022-12-01,1 person found this review to be helpful
333,5 stars,sports MDA,genial,2022-11-30,
334,5 stars,Adam Perrotta,Great discount!,2022-11-29,1 person found this review to be helpful
335,5 stars,Jojo -,saved me $30 in a korean skincare website it takes about 20 secs but it finds options <3,2022-11-29,
336,5 stars,Misty Wells,Instr. not clear ... looked for box to write into ... only found a row of blk stars ... finally clicked the far rt. one ... hope that was for the 'TOP' rating?  Then got this box so could tell you am glad to know the program works & will save at least $10 ... maybe more.  Thank you!  If had a 6th or 7th star woulda clicked it too!!   lol,2022-11-29,1 person found this review to be helpful
337,3 stars,Susan Elmasry,So happy!,2022-11-29,
338,5 stars,Yo Mama,good discounts,2022-11-29,1 person found this review to be helpful
339,5 stars,Gajan Mohan Raj,good,2022-11-28,
340,5 stars,Grace C.,Wow I did not expect to get an additional discount on top of the Black Friday sale! Thank you Cently!,2022-11-26,
341,5 stars,Josh Baker,Continuously saves - have used it for years and have saved thousands.,2022-11-26,
342,5 stars,Amy Snow,Saved me $25 quickly!!! I'll definitely be using again!,2022-11-26,
343,5 stars,Annie Pendl,SO helpful!,2022-11-25,
344,5 stars,elie tanios,amazing,2022-11-25,2 out of 2 people found this helpful
345,5 stars,Diane Labreche,"Love being able to find the best deal, saves a lot of money and time :)",2022-11-24,
346,5 stars,Lauren Lever,It is so simple to use and does the work for you! Every penny counts!,2022-11-24,
347,4 stars,Heather Ginsky,"Not even sure how I added this to my browser, TBH but it's so worth it. Sometimes pop-ups are annoying, but it's simply a reminder that hey, I could save you money! Takes just a few seconds to run through all the possible coupon codes and I just saved $84 on ordering my Christmas cards, so yeah - it's worth it.",2022-11-23,
348,5 stars,Therese,"lOVE IT, SO EASY!",2022-11-21,1 person found this review to be helpful
349,5 stars,Tabby Holmes,It is very easy and finds surprisingly good deals.,2022-11-21,2 out of 2 people found this helpful
350,5 stars,Jennifer Herd,"Useful extension, saved me money on my purchase. Thank you!",2022-11-18,5 out of 5 people found this helpful
351,5 stars,Deborah,So quick and easy and it saved money that I was ready to spend! Yay.,2022-11-16,3 out of 3 people found this helpful
352,5 stars,Shakira Gittens,love how quickly it finds me savings,2022-11-15,3 out of 3 people found this helpful
353,5 stars,jane clougherty,Who wouldn't like to save money? It's so easy!!,2022-11-15,2 out of 2 people found this helpful
354,5 stars,Carol Veldhoven,"You bewdy! Saved $10.00 today on $68.00 purchase. Thank you, Gently.",2022-11-15,1 person found this review to be helpful
355,5 stars,Kelsey Acell,saved me 50% on photo prints and only takes about 20 seconds to scan through coupon codes you wouldn't otherwise know about,2022-11-13,1 person found this review to be helpful
356,5 stars,Theresa Patterson,first time i have seen this we will see what happens.,2022-11-13,1 person found this review to be helpful
357,5 stars,Arturo Rodriguez,Saved me $10!,2022-11-12,1 person found this review to be helpful
358,5 stars,Marcus Lynch,"Cently does the hard work for you, and has saved me literally hundreds of dollars. Thank you Cently",2022-11-11,1 person found this review to be helpful
359,5 stars,Rick Robertshaw,"Slickest thing going!  Instead of going on a search to find endless coupon savings, CENTLY does it for you!",2022-11-11,
360,5 stars,Teresa Smith,Glad to use discounts available that this program can find and apply for me,2022-11-10,
361,5 stars,Brooke Kendrick,Saved me $25.00 the first time I used it.  Definitely happy with that!,2022-11-08,
362,5 stars,Hector Maldonado,Very nice extension. Saved me 20 bucks!,2022-11-07,
363,5 stars,Anna Tiong,Yay I saved $5 because of this!,2022-11-05,
